candidate_id,compute_low,compute_base,compute_high,factor_registry_version,formula_version,compute_measure_class,compute_unit,branch_id,canon_id,model_role,flores_code,script_code,evidence_status,benchmark_profile_id,tokenization_measurement_set_sha256,measurement_profile_registry_file_sha256,measurement_profile_set_hash,direct_measurement_row_hash,source_reference_tokens,target_ratio_low,target_ratio_base,target_ratio_high,target_expansion_E_base,target_fragmentation_P_base,target_codepoint_length_L_base,working_token_fragmentation_F_base,fit_low,fit_base,fit_high,fot_low,fot_base,fot_high,frt_low,frt_base,frt_high,terminology_entries_low,terminology_entries_base,terminology_entries_high,weighted_document_object_units_low,weighted_document_object_units_base,weighted_document_object_units_high,audio_program_minutes_low,audio_program_minutes_base,audio_program_minutes_high,caption_cues_low,caption_cues_base,caption_cues_high,signed_program_minutes_low,signed_program_minutes_base,signed_program_minutes_high
STD-MF-tel_Telu-400K-CAPTIONS,3987752.331218,8932955.486515,19544635.6065,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,400000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,2645808.018394,4997811.493595,9251223.5497,970060.095144,2000065.48492,4360984.1608,371884.21768,1935078.508,5932427.896,400,1600,4800,1400,6660,23400,,,,49421,95385,194801,,,
STD-MF-tel_Telu-400K-NAMED-SIGN,5066015.596418,9696033.994515,21185063.5025,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,400000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,3041171.215634,5379350.747595,10071437.4977,1365423.292384,2381604.73892,5181198.1088,659421.0884,1935078.508,5932427.896,400,1600,4800,1400,6660,23400,,,,,,,1953.559,5265.242,14025.659
STD-MF-tel_Telu-400K-COMPLETE-ACCESS,7195550.534994,14763351.117115,33751288.5617,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,tel_Telu,Telu,MEASURED_COMMON_BENCHMARK,flores:tel_Telu,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,bd79c4d2bd8458f66fd4f85e16b410e6403cfd4913fb4571f7bdda58df5c579f,400000,1.797105442,1.90769627,2.05053487,8.287690383,0.230184307,1.004046497,1.900007894,4727766.113434,7942586.271595,14836293.2897,1574760.68012,3566414.65012,8755861.3476,893023.74144,3254350.1954,10159133.9244,400,1600,4800,1400,6660,23400,2441.949,4387.701,7792.033,49421,95385,194801,1953.559,5265.242,14025.659
STD-MF-tgk_Cyrl-025K-TEXT,228310.091628,410908.294054,895207.990946,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,25000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,155113.278953,261708.777842,463694.600826,54446.812675,75949.516212,163263.39012,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-tgk_Cyrl-025K-ACCESSIBLE-PUBLICATION,232960.091628,436345.794054,1101207.990946,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,25000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,157938.278953,273833.777842,530194.600826,55274.937675,81980.766212,217763.39012,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-tgk_Cyrl-025K-AUDIO,335387.723328,556403.980514,1155557.574226,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,25000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,247412.961453,360265.175442,587262.593226,60019.793625,95910.795732,226788.28594,27954.96825,100228.00934,341506.69506,25,100,300,87.5,416.25,1462.5,154.226,268.975,462.26,,,,,,
STD-MF-tgk_Cyrl-025K-CAPTIONS,251010.012253,551242.890454,1187161.968146,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,25000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,166463.239266,308486.976642,561012.593226,61256.788862,122727.715012,260581.38252,23289.984125,120028.1988,365567.9924,25,100,300,87.5,416.25,1462.5,,,,3122,5848,11557,,,
STD-MF-tgk_Cyrl-025K-NAMED-SIGN,319109.774128,598021.089254,1284479.960546,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,25000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,191433.151953,331876.076042,609671.589426,86226.70155,146116.814412,309240.37872,41449.920625,120028.1988,365567.9924,25,100,300,87.5,416.25,1462.5,,,,,,,123.381,322.77,832.069
STD-MF-tgk_Cyrl-025K-COMPLETE-ACCESS,453537.326453,909288.872114,2042783.521026,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-025K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,25000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,297907.794766,489335.672442,897057.574226,99437.783687,218887.542732,524583.26694,56191.748,201065.65694,621142.67986,25,100,300,87.5,416.25,1462.5,154.226,268.975,462.26,3122,5848,11557,123.381,322.77,832.069
STD-MF-tgk_Cyrl-100K-TEXT,913240.366512,1643633.176215,3580831.963785,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-100K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,100000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,620453.115812,1046835.111367,1854778.403305,217787.2507,303798.064848,653053.56048,75000,293000,1073000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-tgk_Cyrl-100K-ACCESSIBLE-PUBLICATION,931840.366512,1745383.176215,4404831.963785,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-100K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,100000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,631753.115812,1095335.111367,2120778.403305,221099.7507,327923.064848,871053.56048,78987.5,322125,1413000,100,400,1200,350,1665,5850,,,,,,,,,
STD-MF-tgk_Cyrl-100K-AUDIO,1341550.893312,2225615.922055,4622230.296905,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-100K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,100000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,989651.845812,1441060.701767,2349050.372905,240079.1745,383643.182928,907153.14376,111819.873,400912.03736,1366026.78024,100,400,1200,350,1665,5850,616.904,1075.899,1849.042,,,,,,
STD-MF-tgk_Cyrl-100K-CAPTIONS,1004040.049012,2204971.561815,4748647.872585,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-100K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,100000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,665852.957062,1233947.906567,2244050.372905,245027.15545,490910.860048,1042325.53008,93159.9365,480112.7952,1462271.9696,100,400,1200,350,1665,5850,,,,12485,23390,46227,,,
STD-MF-tgk_Cyrl-100K-NAMED-SIGN,1276439.096512,2392084.357015,5137919.842185,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-100K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,100000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,765732.607812,1327504.304167,2438686.357705,344906.8062,584467.257648,1236961.51488,165799.6825,480112.7952,1462271.9696,100,400,1200,350,1665,5850,,,,,,,493.523,1291.078,3328.275
STD-MF-tgk_Cyrl-100K-COMPLETE-ACCESS,1814149.305812,3637155.488455,8171134.084105,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-100K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,100000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,1191631.179062,1957342.689767,3588230.296905,397751.13475,875550.170928,2098333.06776,224766.992,804262.62776,2484570.71944,100,400,1200,350,1665,5850,616.904,1075.899,1849.042,12485,23390,46227,493.523,1291.078,3328.275
STD-MF-tgk_Cyrl-400K-TEXT,3652961.46605,6574532.704859,14323327.85514,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-400K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,400000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,2481812.46325,4187340.445467,7419113.61322,871149.0028,1215192.259392,2612214.24192,300000,1172000,4292000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-tgk_Cyrl-400K-ACCESSIBLE-PUBLICATION,3727361.46605,6981532.704859,17619327.85514,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-400K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,400000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,2527012.46325,4381340.445467,8483113.61322,884399.0028,1311692.259392,3484214.24192,315950,1288500,5652000,400,1600,4800,1400,6660,23400,,,,,,,,,
STD-MF-tgk_Cyrl-400K-AUDIO,5366203.57325,8902463.688219,18488921.18762,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-400K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,400000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,3958607.38325,5764242.807067,9396201.49162,960316.698,1534572.731712,3628612.57504,447279.492,1603648.14944,5464107.12096,400,1600,4800,1400,6660,23400,2467.615,4303.594,7396.167,,,,,,
STD-MF-tgk_Cyrl-400K-CAPTIONS,4016160.19605,8819886.247259,18994591.49034,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-400K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,400000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,2663411.82825,4935791.626267,8976201.49162,980108.6218,1963643.440192,4169302.12032,372639.746,1920451.1808,5849087.8784,400,1600,4800,1400,6660,23400,,,,49940,93557,184905,,,
STD-MF-tgk_Cyrl-400K-NAMED-SIGN,5105756.38605,9568337.428059,20551679.36874,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-400K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,400000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,3062930.43125,5310017.216667,9754745.43082,1379627.2248,2337869.030592,4947846.05952,663198.73,1920451.1808,5849087.8784,400,1600,4800,1400,6660,23400,,,,,,,1974.092,5164.313,13313.101
STD-MF-tgk_Cyrl-400K-COMPLETE-ACCESS,7256597.22325,14548621.953819,32684536.33642,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,complete_access,CANON-400K,primary_measured_feature,tgk_Cyrl,Cyrl,MEASURED_COMMON_BENCHMARK,flores:tgk_Cyrl,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,6faac96bf4783849adc0d5266943499b47cd4046f0ef7993aeabd6436659f619,400000,1.81599365,1.871127952,1.946359848,3.621183136,0.516717294,1.105368049,1.692764644,4766524.71625,7829370.759067,14352921.18762,1591004.539,3502200.683712,8393332.27104,899067.968,3217050.51104,9938282.87776,400,1600,4800,1400,6660,23400,2467.615,4303.594,7396.167,49940,93557,184905,1974.092,5164.313,13313.101
STD-MF-tgl_Latn-025K-TEXT,209359.872265,387782.07084,861501.087806,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,text,CANON-025K,primary_measured_feature,tgl_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:tgl_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,9323f44f5c3b70e76ecd833b83228345eff5b127f4eefe3f93b3e0a90bb8839a,25000,1.583475621,1.675557354,1.759099275,2.061069826,0.812955162,1.261817438,1.327892058,143022.341445,245867.559404,442159.634931,47587.53082,68664.511437,151091.452875,18750,73250,268250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-tgl_Latn-025K-ACCESSIBLE-PUBLICATION,214009.872265,413219.57084,1067501.087806,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,accessible_publication,CANON-025K,primary_measured_feature,tgl_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:tgl_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,9323f44f5c3b70e76ecd833b83228345eff5b127f4eefe3f93b3e0a90bb8839a,25000,1.583475621,1.675557354,1.759099275,2.061069826,0.812955162,1.261817438,1.327892058,145847.341445,257992.559404,508659.634931,48415.65582,74695.761437,205591.452875,19746.875,80531.25,353250,25,100,300,87.5,416.25,1462.5,,,,,,,,,
STD-MF-tgl_Latn-025K-AUDIO,302951.458283,518854.425698,1101252.008056,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,audio,CANON-025K,primary_measured_feature,tgl_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:tgl_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,9323f44f5c3b70e76ecd833b83228345eff5b127f4eefe3f93b3e0a90bb8839a,25000,1.583475621,1.675557354,1.759099275,2.061069826,0.812955162,1.261817438,1.327892058,223696.122495,334645.427104,556364.598681,52462.957683,86670.084977,209466.682938,26792.378105,97538.913617,335420.726438,25,100,300,87.5,416.25,1462.5,134.479,240.861,417.786,,,,,,
STD-MF-tgl_Latn-025K-CAPTIONS,229153.317527,513448.87239,1125365.979056,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,captions,CANON-025K,primary_measured_feature,tgl_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:tgl_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,9323f44f5c3b70e76ecd833b83228345eff5b127f4eefe3f93b3e0a90bb8839a,25000,1.583475621,1.675557354,1.759099275,2.061069826,0.812955162,1.261817438,1.327892058,152919.064076,287756.493254,530114.598681,53525.564398,110553.445287,239046.416625,22708.689053,115138.93385,356204.96375,25,100,300,87.5,416.25,1462.5,,,,2722,5237,10445,,,
STD-MF-tgl_Latn-025K-NAMED-SIGN,288533.653315,555337.80624,1213320.942806,standard-compute-closed-registry-2026-09-01-v2,standard-fecu-sum/2.0.0,fresh_input_output_reasoning_token_events_v2,fresh_equivalent_token_events,named_sign,CANON-025K,primary_measured_feature,tgl_Latn,Latn,MEASURED_COMMON_BENCHMARK,flores:tgl_Latn,6ae11eae5bfb61e237feeb8b8664277b7462e5ba08b34e6e35df1c072b22c2ae,a86e880433c3a00055d39702f117dc85bae2b8b59ecaaf906469154b230467c2,9ad14b90ecdd1c3d6b6138bd902ff691b1d70586338710e568e29257a5dd1b01,9323f44f5c3b70e76ecd833b83228345eff5b127f4eefe3f93b3e0a90bb8839a,25000,1.583475621,1.675557354,1.759099275,2.061069826,0.812955162,1.261817438,1.327892058,174691.853865,308700.960179,574092.080556,75298.354187,131497.912211,283023.8985,38543.445262,115138.93385,356204.96375,25,100,300,87.5,416.25,1462.5,,,,,,,107.583,289.034,752.015
